app_id,user,total_tasks,total_input_bytes,total_output_bytes,total_shuffle_read_bytes,total_shuffle_write_bytes,total_spill_memory,peak_execution_memory_bytes,total_executor_cpu_time,total_executor_run_time,avg_task_input_mb,avg_task_output_mb,avg_task_cpu_time_ms,avg_task_run_time_ms,avg_shuffle_read_bytes,avg_shuffle_write_bytes,avg_spill_memory,avg_peak_execution_memory_bytes,avg_executor_cpu_time,avg_executor_run_time,total_executors,peak_executor_concurrency,cpu_efficiency,cluster_max_on_heap_mb,cluster_peak_on_heap_mb,cluster_remaining_on_heap_mb,max_single_executor_peak_mb,cluster_utilization_pct,duration_seconds,duration_formatted
app-20251217033957-0000,spark,7,245855,0,1120,1120,0,2621424,654181634,2224,0.03349508558000837,0.0,93.45451914285715,317.7142857142857,0.000152587890625,0.000152587890625,0.0,0.3571406773158482,89.1251746586391,0.00030299595424107144,2,2,0.29414641816546766,868.7999992370605,0.0,868.7999992370605,0.0,0.0,6.7,0:00:06
app-20251217040127-0000,spark,11,656640,0,3039,3039,0,3145712,941628905,3476,0.056929154829545456,0.0,85.60262772727273,316.0,0.0002634742043235085,0.0002634742043235085,0.0,0.2727258855646307,81.63702748038553,0.000301361083984375,2,2,0.2708943915420023,868.7999992370605,0.0,868.7999992370605,0.0,0.0,6.92,0:00:06
app-20251217040542-0000,spark,17,1137114,0,0,0,0,0,824321112,21638,0.06379037744858686,0.0,48.48947717647059,1272.8235294117646,0.0,0.0,0.0,0.0,46.24316899916705,0.001213859109317555,2,2,0.038095993714761064,868.7999992370605,0.0,868.7999992370605,0.0,0.0,8.44,0:00:08
app-20251217194613-0000,spark,17,1349432,0,0,0,0,0,1296112579,24385,0.07570109647863052,0.0,76.2419164117647,1434.4117647058824,0.0,0.0,0.0,0.0,72.70995751549216,0.0013679616591509652,2,2,0.0531520434283371,868.7999992370605,0.0,868.7999992370605,0.0,0.0,15.79,0:00:15
